1.129999999999999893e+00,3.899999999999999994e-02,1.900000000000000000e+01,7.000000000000000000e+00,2.500000000000000000e+01,2.719986648559570241e+01,1.200000000000000000e+01,1.300133514404296919e-01,1.050000000000000000e+01,5.219999999999999751e+00,1.070000000000000062e+00,7.959999999999999964e+00,1.000000000000000000e+00,7.299999999999999822e-01,0.000000000000000000e+00,3.000000000000000000e+00,-2.680000000000000160e+00,6.800000000000000488e-01,4.899999999999999911e-01
6.199999999999999956e-01,4.999991416931152954e-02,1.700000000000000000e+01,5.000000000000000000e+00,3.080000000000000071e+01,3.819999999999999840e+00,1.509999999999999964e+01,1.000000000000000000e+00,8.599999999999999645e+00,1.879999999999999893e+00,1.320000000000000062e+00,-1.320000000000000062e+00,-2.470000000000000195e+00,-2.807999999999999829e+01,1.600000000000000033e-01,2.730244140624999982e+00,-2.759999999999999787e+00,1.939999999999999947e+00,4.733984374999999911e-01
1.129999999999999893e+00,3.899999999999999994e-02,1.900000000000000000e+01,5.000000000000000000e+00,3.479999999999999716e+01,1.109999999999999964e+01,9.009999999999999787e+00,-1.261599999999999966e+01,8.599999999999999645e+00,8.399999999999999689e-01,1.409999999999999920e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.010000000000000142e+01,0.000000000000000000e+00,3.000000000000000000e+00,-2.680000000000000160e+00,6.800000000000000488e-01,4.899999999999999911e-01
1.500000000000000000e+00,1.000000000000000056e-01,1.700000000000000000e+01,6.000000000000000000e+00,3.479999999999999716e+01,-3.779999999999999805e+00,1.509999999999999964e+01,1.000000000000000000e+00,8.599999999999999645e+00,1.879999999999999893e+00,1.320000000000000062e+00,-1.320000000000000062e+00,-2.470000000000000195e+00,-2.807999999999999829e+01,1.600000000000000033e-01,2.733906249999999982e+00,-2.759999999999999787e+00,1.939999999999999947e+00,4.899999999999999911e-01
1.500000000000000000e+00,1.000000000000000056e-01,1.700000000000000000e+01,6.000000000000000000e+00,3.479999999999999716e+01,-3.775727539062499805e+00,2.246000000000000085e+01,-1.241600000000000037e+01,8.599999999999999645e+00,2.277437500000000004e+00,1.409999999999999920e+00,-8.900000000000000133e-01,4.440000000000000391e+00,-2.028000000000000114e+01,0.000000000000000000e+00,2.759999999999999787e+00,-2.259999999999999787e+00,2.350000000000000089e+00,-2.500000000000000000e-01
1.939999999999999947e+00,6.400000000000000133e-02,1.500000000000000000e+01,7.000000000000000000e+00,2.500000000000000000e+01,2.719999999999999929e+01,1.200000000000000000e+01,1.300000000000000044e-01,1.050000000000000000e+01,5.219999999999999751e+00,1.070000000000000062e+00,7.959999999999999964e+00,1.000000000000000000e+00,7.299999999999999822e-01,0.000000000000000000e+00,2.759999999999999787e+00,-2.700000000000000178e+00,2.120000000000000107e+00,-2.500000000000000000e-01
