5.000000000000000000e-01,1.000000000000000021e-02,1.300000000000000000e+01,3.000000000000000000e+00,-4.450000000000000000e+01,-3.000000000000000000e+01,8.000000000000000000e+00
2.100000000000000089e+00,1.000000000000000056e-01,2.100000000000000000e+01,1.200000000000000000e+01,4.450000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
